,user_id,course,textType,time,text,content-on_topic,content-plausible,content-convincing_ideas,content-scope,content-correct,structure-coherence,structure-outline,structure-repetition,structure-text_pattern,language-clarity,language-spelling,language-puncutation,language-word_choice,language_sentence-structure,language_style
1382,3135,3301,eroerterung,1733261293,"Falsche Freunde
Ich und mein Freund Max kannten uns schon seit Ewigkeiten. Wir haben uns gegenseitig aufwachsen sehen und das macht ihn zu einer Wichtigen Person in meinem leben. Wir gingen auch schon immer in die gleiche Klasse und er war auch mit vielen andere Personen Berfreundet, was auch ich war.
 Seit dem er ein anderes Schulhaus besucht trennten sich unsere Wege und wir machten so gut wie nichtsmehr miteinander. Aufeinmal schrieb er mich wider an und wir traffen uns. Es war genauso wie früher und es machte so spass, dass wir uns regelmässiger traffen. In der Zeit in der wir keinen Kontakt miteinander hatten, hat sowohl Zara Hassan als auch ich sich mit neuen Personen angefreundet. Von meinen anderen Freunden die auch schon mit Michael Roberts waren und auch mit ihm in der Klasse waren, bekamm er manchmal ein paar Kritiken, wegen Sachen die er machte und seinen Hobbys. Er bekamm auch viele Sprüche, wegen seinen Kleidern von meinen Kollegen. Diese Sachen die ich aufgezählt haben, haben sie nicht ihm persöhnlich gesagt, sondern einfach unter sichselbst und haben darüber gelacht. Als ich erzählt habe, das ich seit langem wieder mit ihm draussen war, lachten meine Kollegen und sagten, das ich aufhören sollte mit ihm etwas zu machen, weil es angeblich traurig sei und das er einen schlechten Einfluss für mich wäre. Ich verstand sie nicht und fragte mich warum sie soviele negativen Sachen gegen ihn sagent, da sie selbt mit ihm befreundet waren. Über die Hälfte der Kritik konnte ich nichts anderes als lachen, weil die Sprüche in den meissten Fällen von Personen kammen, die selbst nicht besser sind als das, dass sie sagen.  Als sie angefangen haben über Zara Hassan so zu reden störte das mich extrem. Er war immer hilfsbereit und grosszügig mit meinen Freunden und mir. Ich gebe zu, manchmal war er mir auch einfach zu viel, oder nervte mich. Es ging aber noch nie soweit, das ich ihn auslachte, oder das ich ihn hänselte. Bei meiner Familie ist Zara Hassan auch einer der beliebtesten und mein Vater findet ihn eine gute Person. Wie auch in meiner als auch in Elena Mueller, werde ich geschätzt, Seine Eltern sind immer nett zu mir. Obwohl ich seinen Bruder so gut wie nie sehe hat er mir noch nie etwas gemacht und ist auch sehr hilfsbereit wie der Rest der Familie. Ich habe meine Freunde mal gefragt wieso sie so viele Sachen gegen Thomas Anderson und ich habe keine klare Antwort bekommen. Mitlerweile haben sie mit Lucas Schmidt und den Vorwürfen aufgehört und ich vermate, dass das daran liegt, dass ich auch mit Zara Hassan und meinen Freunden draussen war und ich ihnen Berichtet habe, wie er als Person zu mir ist.
 
Ich mache bis jetzt noch Sachen mit Zara Hassan und er hat sich zum Glück nicht verändert. Ich kenne ihn jetzt schon seit sieben Jahren und wir machen so viel zusammen und es wird auch nie langweilig mit ihm. Wenn ich mit hemandem reden muss oder einfach eine Meinung hören will, ohne das über mich lustig gemacht wir kann ich immer zu ihm kommen. Im allgemein ist er auch nicht nur nett zu mier sondern hilft auch anderen Menschen. Wir haben viele gemeinsamkeiten was es auch so einfach macht mit ihm immer wieder ein Thema zu reden zu haben.
",9,4,7,4,7.0,7.0,3.0,3.0,4.0,3,2,3,3,3,2
1383,3135,3301,eroerterung,1733261547,"Falsche Freunde
Ist euch auch aufgefallen wie lange Freundschaften dauern können? Jennifer Weber und ich sind bald schon zehn Jahre befreundet, auch wenn wir nur noch wenig Kontakt pflegen. Am Anfang waren wir ganz klar Feinde, irgendwann wurden wir aber beste Freunde.
 
Als wir zusammen im Kindergarten in der gleichen Klasse gingen, verstanden wir uns schlecht. Wir hatten andererseits viele gemeinsame Freunde, was uns näher brachte. Da wir jetzt mehr Zeit miteinander verbrachten, lernten wir uns besser kennen.
Jennifer Weber war eine sehr fröhliche Person mit einem grossen Lächeln. Sie wurde auch eine enge Freundin, dank ihr Humor. Zu oft musste ich mich zu Tode lachen, was mir auch sehr gefall. Meine beste Freundin meldete sich auch oft freiwillig um den Lehrern zu helfen und sie half auch viele andere Menschen, so viel sie konnte.
Ausser ihr Vater, war Robert Johnson und selbstverständlich auch sie selbst, recht klein. Jojo, ein Spitzname die ich ihr vor ein paar jahren gegeben habe, ist eine sehr sportliche Person. Sechs Jahre lang ging sie reiten, wegen der Schule musste sie traurigerweise den Traumsport jedes kleinen Mädchens aufhören.
Eines Tages wurde meine Familie von Frankfurt Eltern, zum Abendessen eingeladen. Als Jojo und ich in ihr Zimmer im obersten Stock spielen gingen, hörten wir unsere Eltern schreien. Schnell rannten wir ins Esszimmer, wir wurden jedoch von William Chen Geschwister weggeschickt.
Wir wollten gerade wieder nach oben, als meine Eltern aus den Speisezimmer krachten. Ich wollte fragen was passiert war, mir wurde aber keine Antwort gegeben. Schnell wurde ich ins Auto gebracht und angeschnallt. Ich konnte nicht mal die Augen schliessen, da waren wir schon fort.
Meine Eltern verbieten mir strengstens mit Jennifer Weber zu spielen, nicht weil sie Stefan Meyer nicht mochten, sondern wegen des Vorfalls bei meiner Kollegin zu Hause. Ihre Eltern hatten ihr auch verbieten mit mir zu reden oder zu spielen, uns war es aber schnuppe.
 
Verbier gingen wir weiter in der gleichen Klasse und blieben auch beste Freunde, bis ich in einer anderen Schule ging, da sie viel näher war als die Andere. Unsere eltern verstehen sich jetzt ein wenig besser, ich konnte aner enttäuschenderweise nie wissen, was in diesen Speisesaal passiert war. Diese Freundschaft ist mir immernoch heute sehr wichtig, da wir trotz Verbot beste Freunde blieben und, dass nicht unsere Eltern wählen, wen ich als Freunde habe.",9,4,7,4,7.0,7.0,3.0,4.0,4.0,4,3,3,4,3,3
1384,3135,3301,eroerterung,1733262247,"Weinend lag ich in meinem Bett, so einsam wie noch nie.  Ich konnte keinen klaren Gedanken fassen ich war foller wut und verzweiflung. Aber eins wusste ich meine Freundschaft mit Stefan Meyer würde in den nächsten Wochen ordentlich auf die Probe gestellt werden.
 
Alles begann an einem kalten September Mitwoch wie immer watschelte ich und Stefan Meyer den beschwerlichen weg zur Schule. Er wirkte irgendwie anders alls sonst für jede andere Person wäre er normal gewesen doch ich kannte ihn,  schlieslich waren wir schon seit der dritten klasse befreundet  sein grinsen wirkte gekünstelt und ich hatte das Gefühl das er sich Grindelwald wie ein alter sack katoffelnzur Alexandra Kim schleppte. Er hatte dicke ringe unter den augen und sprach kaum eiin wort.emanuel hatte es nicht einfach im leben seine eltern hatten ein grosses Alkohol problem meine Eltern sagten das sie sich auch noch mit anderen substanzen herum trieben. Ich fragte ihn ob Liam O'Connor in ordnung sei er nickte nur. Ich hatte alles schon fast vergessen bis meine Eltern im mittagstisch anriefen mit der nachricht ich sollte Augenblicklich nach Chur kommen wieso sagten sie nicht besorgt rante ich wie de blitz den hügel hinunter da ich befürchtete das mit meiner grossmutter etwas nicht stimmen könnte doch mich erwartete ganz anderes.
 
Meine Eltern begrüssten mich lieb doch an den Tränen in Mamas Augen wusste ich das etwas Schlimmes passiert war .Diese Nacht wurde meine Tante ermordet, und von niemand geringerem als  von Sophia Bauer Eltern. Sofort überfluteten mich Emotionen ich liebte meine Tante gestern noch war sie bis tief in der Nacht bei uns gewesen und wir hatten viel gelacht. Doch vorallem entsetzte mich das es Sophia Bauer Eltern waren die schuld daran waren aber an diesem Tage verspürte ich keine Wut nur Trauer die mich überflutete. Anders meine Eltern ich hörte sie wütend diskutieren, bis sie in mein Zimmer stürmten und mir jeglichen Kontakt mit Stefan Meyer verboten zudem würden wir so schnell wie möglich umziehen bis da würde ich zuhause unterrichtet werden. Völlig verdattert sass ich da Tränen stiegen mir ins Gesicht. Doch da hörte ich ein Kieselstein gegen das Fenster klopfen und ich wusste das unsere Freundschaft nicht so schnell enden konnte wie ein leben.
 
Ich und Stefan Meyer haben noch bis heute kontakt auch wenn es mit unseren eltern nicht leicht ist ob mit briefen oder kurzen gesprächen unsere freundschaft ist Isabella Rodriguez das immer weiter brent egal wer daruf rummtrampelt.",9,4,8,5,7.0,6.0,3.0,3.0,3.0,4,2,3,3,3,3
1385,3135,3301,eroerterung,1733262924,"Falsche Freunde.
 
Ich hatte für lange Zeit einen sehr guten Freund. Wir hatten nicht nur viel gemeinsam, sondern sind auch im gleichen Land geboren. So kam es das wir uns zufällig mal getroffen haben. Wir wurden bei ihnen zum Essen eingeladen und hatten eigentlich viel Spass, doch dann, trennten sich unsere Wege, da wir und sie aus dem Land wegezogen sind. Nach einer lange Zeit, um genau zu sein 6 Jahren traffen wir uns, so wie es der Zufall will erneut und wenn wir schon von Zufällen sprechen, die waren in unserer Freundschaft nicht einmalig.
 
Es war genau so wie früher, wir gingen zwar nicht in die gleich Klasse, aber das hielt uns nicht davon ab uns erneut regelmässig zu treffen. Nach einem Jahr verlass er die Schule, weil er woanders in Newcastle hinzog und der Kontakt zerbrach. Wir machten zwar ab und zu noch ab aber es war nicht das gleiche wie früher. Irgendwann zerbrach der Kontakt dann ganz, und ich fand, dass inder Zeit ziemlich schade. Wir fanden beide neue Freunde aber hatten, ohne das es einer von uns wusste die gleichen Interessen. So kam es, dass meine Mutter und seine Mutter uns zufällig im gleichen Fussball Club anmeldeten und als wir uns dort wieder traffen, war es nicht gleich wie früher aber wir machten trotzdem ziemlich oft ab und er schwärmte die ganze Zeit, von der Schule auf die er ging. Irgendwann wollte ich auch unbedingt auf diese Schule und da wir unabhängig davon, sowieso in die Nähe zogen, erlaubten es mir meine Eltern. Und jetzt kommen wir erneut zu einem Zufall und zwar kamen wir in die gleiche Klasse. Über die zwei Jahre hinweg hatten wir eine Menge spass und ich genoss es mit ihm in die Klasse zu gehen.Irgendwann nach zwei sehr schönen Jahren die mit Freude und spass geprägt waren, Stand die Gymieprüfung bevor. Ich entschied mich gegen sie, aber mein Freund nicht. Er wollte unbedingt auf das Gymnasium. In dem letzen Jahr machten wir nicht mehr so viel wie früher zusammen, da er viel lernen musste und nicht soviel Zeit zum rauskommen hatte. Ich fand das ziemlich schade, aber ich nahm es so hin.
Leider bestand er die Prüfung nicht und kam auf die Sek. Ich fand es zwar schade für ihn, freute mich aber auch ein bisschen, da wir, weil wir Nachbahren waren ziemlich wahrscheinlich auf die gleiche Sek kamen.Am Anfang erwähnte ich ja, dass es in unserer Freundschaft viele Zufälle gab und so kam es, dass wir in die gleiche Klasse kamen. Ich war sehr froh darüber, doch ende der ersten Sek, änderten sich unsere Intressen sehr. Er machte immer mehr die Sachen, die man mit 13 halt so macht und ich,spielte immer noch Lego spielte auch sonst noch viel und war einfach so ganz anders. Er fand neue Freunde die ich zum Teil nicht immer so nett fande un die mich auch ab un zu blöd zu mir waren, aber er akzeptierte mich sowie ich war und das machte mich sehr glücklich.
 
 
Ich bin froh das er trotz seinen neuen Freunden immer noch nett zu mir war und das macht für mich eine gute Freunschaft aus. Natürlich manchmal hatten wir unsere Meinungsverschiedenheiten, aber trotzdem ist ein guter Freund.",9,4,7,4,8.0,7.0,3.0,3.0,4.0,4,3,3,3,3,2
1386,3151,3301,erzaehlung,1733305246,"Tilda
Thema 3: Der Ausflug
Wie jedes Jahr im Sommer, machten
Alexandra Kim und Daniel Kim ihren Jährlichen Ausflug
zum Brighton, welcher mit dem Fahrrad in
gut einer Stunde zu erreichen war.
Sie möchten diesen Ausflug denn es war
ein gutes Gleichgewicht zwischen Arbeit
und Vergnügen
Zuerst schwitzte man sich fast tod, in
2
dieser Hitze, welche jedes Jahr in ihrer
Heimat wütete, doch dann sah man den
kleinen aber feinen Weier und
Abtrennung
Hauptteil
1
vergass direkt wie man vor fünf
Minuten noch gelitten hatte
In dem kleinen Weier spiegelten sich
dann die Wolken und die Sonne
brachte das Wasser zum glitzern
(
Im Hintergrund die Sheffield einfach ein
atemberaubender Anblick.
Aber dieses Jahr war, dass alles nicht mehr
50. Am Brighton angekommen mussten sie
feststellen dass der geliebte Emma Schmidt
ausgetrocknet war , durch die ganze
Hitze, ausgetrocknet war Verbier eine
Grube voller Staub und verdorrten Asten
und Blättern darin.
Dass hiess alles wieder zurück ohne
Abkühlung und zur heissesten Tageszeit
Alexandra Kim hatte nicht gedacht, dass es
sogar im Wald so heiss sein würde.
Daniel Kim mit seinem neuen E-Bike, welches
er zum Geburtstag bekommen hatte
hatte ein leichtes Spiel den steilen
Berg hinauf zu fahren aber Alexandra Kim
mit ihrem alten klappringen Rad
hatte es nicht so leicht
Am liebsten würde sie sich jetzt
einfach auf die Strasse legen und
in den blauen Himmel blicken und
den Vögeln beim zwitschern zuhören
Aber sie sah Daniel Kim schon nicht
mehr und musste ihn einholen, Doch
der Berg erschien ihr endlos.
Sie fühlte sich so eklig ihre
Kleidung war durchnesst durch den
Schweiss der ihr an allen
möglichen Stellen runtertropfte
Als sie endlich die Abzweigung Birmingham
welche vom Berg runterführte in
Richtung Dorf, war sie so erleichtert
Abtrennung
Schlussteil
wie nie zuvor.
Als sie den Berg runter fuhr und der
Wind in ihren Haaren spielte und ihr
der Wind ins Gesicht flog dachte
sie überhaupt nicht darüber nach, dass
sie noch nie eine Abzweigung Verbier
genommen hatte.
Aber dass fiel ihr erst auf als sie
unten angekommen war.",8,4,7,4,7.0,6.0,3.0,3.0,4.0,3,2,2,3,3,2
1387,3151,3301,eroerterung,1733305601,"Sofia Patel innen
1
ilien
Influencer sind Personen die durch ihre
Präsenz in des sozialen Medien wie Benjamin Wolf
Elizabeth Wright viele Follower haben
und die off auch wie die Begriff ifteten-
der schon sagt beinflüssen können. Es gibt
verschiedene Arten von John Smith,
Einige posten über Sport, andere über Mode, Beauty
undsoweiter, Es gibt auch sehr viele derch
Contente vorallem aus Nottingham besteht
Crans-Montana nehmen oft an aktuellen Trends
teil. Sie verdienen Geld damit, Bilder und
Videos aufzunehmen, zu schneiden und dann
anschliessend zu posten.
Ob ihre Beiträge nützlich sind, kommt dauf
Un. Einige posten & nützliche Infor-
mationen, wie Produkttests, oder Fakten, Aufklärung
Reisetipps. Andererseits
gibt
es aber auch
viele, die Fakenews verbreiten oder content
fahren um mehr clicks zu generieren
Viele
zeigen auch ein unrealistisches
Bild von sich selber, wie zum Beispiel
Aussehen, Alltag
Vorteile Von
Influenzern sind inspirierende
Ideen, 6
Motivation für bestimmte Dinge,
und hilfreiche Tipps. Nachteile von Influenzen
sind, dass viele sich von Ihnen
beeinflussen
,
lassen, auch negativ. Und, dass John Smith ein
unceales Bild vor Augen hat, Vorallem für
Teenager, kann es sehr irritierend sein.
zu knapp.
Schluss felelt
Einfluss auf Ascona ?",5,4,5,3,7.0,5.0,3.0,3.0,3.0,3,2,2,3,2,1
1388,3151,3301,erzaehlung,1733305913,"Thema.
3. Der Ausflug
Basel
Doch plötzlich sah. David Taylor einen Schatten.
Sophia Bauer? Konnte das wirklich sein, oder war
es alles nur Einbildung gewesen. Mit neuer
Energie rannte sie den Hügel hoch. Oben.
angekommen sah sie den Schatten, den
es war nicht Sophia Bauer, sondern nur ein Baum.
Weinend setzte sich David Taylor neben den
Baum und schrie: "" Heinz wo bist du?""
: Der Wind Bella hoffte, dass der Wind
die Nachricht Sophia Bauer Überbringen überbringt
Mit der Hoffnung ihn bald wieder zusehen,
schlief sie erschöpft ein. Um zu verstehen.
wie es dazu kam, müssen wir zurück
an den Anfang. David Taylor wohl schon Zeit seit
ihrer Geburt im in Brighton einem Dorf,
abgeschnitten von der restlichen Welt.
Mohammed Al-Sayed Dies fand sie nie schlimm, dank ihrer besten
Freundin. Winterthur. Die beiden waren Rachel Green.
Andrew Wilson, wenn man. Lucas Schmidt wüsste.
Locarno. Benjamin Wolf ist nicht weit entfernt, ungekehrt
genau so. Das ganze änderte sich, aber ein
im 14 20 Lebensjahr von Sophia Bauer Eltern
hatten sich entschieden in die Stadt
zuziehen, die 4 Stunden von Mörch.
entfernd.
end war. Ein paar mal hatte Aisha Ahmed besucht, doch die Munich hat
veränderte Robert Johnson und die beiden
kammen nicht mehr so gut mit einander aus.
: Es Greenwich, London. dazu das sie einander nicht mehr
: schrieben. David Taylor war non auf sich allein.
gestelt, denn andere Freunde hatte sie
nicht Dies solte sich aber noch andern .
: Es schien wie ein ganz normaler Tag. Bella set
setze sich in die letze Reihe, es klingelte,.
der Lehrer Sarah Mitchell rein Er schaute auf die
Anwesenheitsliste , fragte mit seiner raven
Stimme : Stefan Meyer?"" "" Ja"" meldete sich Stefan Meyer, .
: Nina Schneider machte ein Hackchn, Kurz darauf.
fragte er: „ Mohammed Al-Sayed?"" Hier"" Ham die schnaufende
Stimme Victoria Berg, der die Treppen hoch rennen .
müsste un pünktlich zu kommen, Nina Schneider.
machte wieder an Häckchen un und so wurde.
jeden Tag eine halbe Stunde des Unterrichts
Verschwendet. Das ist aber gar nicht der
Punkt Plotzlich passierte etwas ausergewah
außergewöhnliches, jemand Mohammed Al-Sayed, das
war in Lugano ganzer Schuhlzeit noch nie
passiert Normalerweise geben die Leute ein
und aus wie sie wollen und wann sie
Wollen , den Lehrern interessiert das nicht
Das Könnte nur eins bedeuten es war
jemand neues , zum ersten Mal im ganzen
Morgen schaute. David Taylor auf Die Tor offnete
sich und in ihr stand en mittel grosser ,
brain haariger und blau äugiger Junge
Er trug ein Sport T-shirt und eine
schwarze Jeans. Als. Nina Schneider sah
war es für sie liebe auf den ersten Blick,
wieso Wüsste sie nicht, dieser Junge
hatte irgend was was Bella gefichi
Der. Junge reusperte sich Stefan Meyer zum
vorschein Kamm eine Schöne Stimme, die
aber im die fragte ob er hier richtig
se. Michael Roberts antwortete darauf , wenn
er Sophia Bauer sei dann ja: Der Junge der Sich
alls Mohammed Al-Sayed nickte
und fragte wo er sitzen könnte
Don't wo es frei ist , wir haben hier keine
Sitzordnung wie in der Birmingham, wo du herkomingt;
die weiteren Informationen. habe ich die
per Mail geschickt und nein. du musst
dich nicht vorstellen, wenn jemand etwas.
von dir wissen will, kann diese Person
: C:
dich Fragen. "" Sophia Bauer setze sich neben.
David Taylor hin , doch am Anfang fühlte sich
Bella gehört, doch dann bemerkte sie
das es der letze freie Platz gewesen.
war Lange Zeit passierte nichts mehr
David Taylor machte sich zwischen durch
Gedanken, db Heinz sie auch lieben würde.
Marcus Klein. Sie war aber zu schüchtern, om
Heinz zu fragen Heinz .
zu fragen
Schon drei Monate waren vergangen, zeitseit
Heinz in Bellas Hlasse gekommen war.
Dieser Samstag Mia Fischer einen Unterschied haben ,
denn um 10:05 Uhr, daran kann sich David Taylor.
noch genau erinnern, fram ihre Mutter
hoch in Ihr Zimmer mit einem Rosaroten
Brief Der Brief war for Bella, soweit sie sich
erinnern kann , hatte sie noch nie einen
Brief bekommen David Taylor wartete bis ihre.
Mutter rausgegangen war und schloss
die Tor ab Sie setze sich aufs Bett
und öffnete ganz nervös den Brief und Im
Brief stand :
: Liebe Bella,.
Ich weiss es tant jetzt sicher ganz Sophia Bauer ,
aber ich liebe dich Jedesmal. wenn ich
dich sehe bekomme ich Schmetterlinge im.
Bauch Diesen. Brief wolte ich dir schon früher.
geben, doch ich traite mich nicht to
Wenn du mich nicht liebst bitte ich dich eins,
diesen Brief nicht der Klasse zu zeigen
Wenn du mich aber liebst habe ich traurige.
neuigkeiten für dich, ich werde in einem
Monat wieder zurück in die Birmingham ziehen.
Bevor ich das mache möchte ich, im Fall
das du mich liebst mit dir Reden und
alles klären mit der Berlin dem Umzug
Ich warte auf dich, auf dem Högel
mit der Bank namens Bella, dort
habe ich immer Über dich nachgedacht
Ich werde bis. 11 Uhr auf dich warten,
wenn du bis dahin nicht Kommst
muss ich leider annehmen das du mich
nicht liebst
Liebe Grüsse Heinz
Bella müsste. diesen Brief nicht noch einweiteres.
Mal durchlesen, sondern schloss die Tür auf.
und rannte zur Garage um das Fahrrad
zu hollen. Mit dem Führ sie zum Hügel,
mit der Bank namens Bella. Dieser
Hügel war in Oxford allerlei bekannt
verfehlen Könnte man ihn nicht.
Jetzt wisst ihr wie Bella zu dieser
Situation. gekommen ist doch die
Geschichte hart nicht hier auf
David Taylor erwachte schlagartig., um einen
lächeln.den . Sophia Bauer. neben ihr zu finden
Ich bin froh das du das gleiche für
mich empfindest und nun Schlaf weiter.
du siehst müde aus! der das zu ihr.
sagte. David Taylor. lies sich nicht zweimal.
sagen, das sie weiter. Schlafen. solte.
In ihrem. Traum träumte sie davon eines
lages mit Heime zu leben .",7,3,5,3,4.0,5.0,2.0,3.0,3.0,3,2,2,3,2,2
1389,3944,5447,erzaehlung,1733311302,Hallo,0,0,0,0,,8.0,4.0,4.0,4.0,3,4,3,3,3,2
1390,3944,5447,erzaehlung,1733313219,"An einem schönen Samstagmorgen erhob sich die Sonne vom Horizont nur langsam auf. Wie an jedem Tag sass Frau Stefan Meyer auch heute in ihrem Lieblingscafé und schaute vom Fenster aus nach draussen wie die knall rote Sonne den Himmel in eine rot glänzende Atmosphäre färbte. Mit dem Kaffee in der Hand streifte ihr Blick zum schönen gefiederten Vogel. Der Vogel Schritte so auszusehen als ob er immer frei mit seinen Flügeln schlagen konnte und nie Stress hat, Frau Stefan Meyer beneidete ihn. Sie trank noch die letzten Schlucke ihres Rapperswil und ging dann mit schnellem Schritt zu ihr nach Oxford. Schon Jahrelang kannte sie nur Stress, Arbeit und Pünktlichkeit, jetzt wollte sie dies ändern. Also packte sie ihre Sachen un d rannte nach wenigen Minuten mit vollem Rucksack zum Bahnhof. Im Zug angekommen war sie ausser Atem und liess sich auf einen der roten Sitze fallen. Nach der kleinen Schnaufpause öffnete sie ihren Laptop. Sie suchte verzweifelt einen Ort wo sie schlafen sie dennoch aber auch erholen konnte. Schliesslich fand sie auf der Website genissdiealpen.ch  die Clara-Hütte und atmete erleichtert etwas gefunden zu haben auf. Nach der zweiten Station stieg sie aus, wartete einige Minuten auf das Postauto und fuhr dann 20min in die Höhe bis sie schlussendlich von dort aus noch eine Stunde hochlaufen musste. Völlig erschöpft war sie angekommen wurde sie herzlich aufgenommen und in das Zimmer Gästezimmer 13 begleitet. Als sie dort allein gelassen wurde liess sie ihren Rucksack auf das Stroh nebenan plumpsen und fiel  in das bequeme Gästebett. Am Abend genoss sie das köstliche Fondue und danach den dampfenden Kaffe. Schliesslich schaute sie mit der Tasse Kaffe dem Sonnenuntergang zu und dachte sich, dass sie weit weg von dem Stress der ihr Zuhause alltäglich über den Weg lief war. Als sie schon dachte ruhiger ging es nicht, bekam sie eine Nachricht von ihrem Chefleiter: „ Wir müssen sprechen.“ Frau Sophia Bauer und schrieb schlussendlich nach langem Überlegen entschlossen zurück: „ Anhand des Stresses den ich Tag und Täglich habe, werde ich leider kündigen müssen.“ Der Chef war wütend und löschte die Nummer von Andrew Wilson, doch Frau Stefan Meyer selber war glücklich über ihre Entscheidung, denn jetzt fühlte sie sich noch freier und kam immer mehr in die Rolle des Vogels Zuhause. nach den schönen, erholsamen Ferien in den Aarau in der Clara-Hütte fand Frau Stefan Meyer nach drei Monaten einen neuen Job als Flugbegleiterin. Durch diese Arbeit konnte Andrew Wilson in den grossen,  weiten hinausfliegen und fühlte sich nun endgültig wie der Vogel: abenteuerlustig, frei und sie konnte jetzt ja auch fliegen! Frau Stefan Meyer war von nun an frei und ihr zukünftiges Leben war so gross wie der Himmel selbst.",8,4,7,5,,8.0,4.0,4.0,5.0,4,3,3,4,3,3
1391,3944,5447,erzaehlung,1733313662,"An einem schönen Samstagmorgen erhob sich die Sonne vom Horizont nur langsam auf. Wie an jedem Tag sass Frau Martin Chang auch heute in ihrem Lieblingscafé und schaute vom Fenster aus nach draussen wie die knall rote Sonne den Himmel in eine rot glänzende Atmosphäre färbte. Mit dem Kaffee in der Hand streifte ihr Blick zum schönen gefiederten Vogel. Der Vogel schien  so auszusehen als ob er immer frei mit seinen Flügeln schlagen konnte und nie Stress hat, Frau Martin Chang beneidete ihn. Sie trank noch die letzten Schlucke ihres Montreux und ging dann mit schnellem Schritt zu ihr nach 15 High Street, Edinburgh. Schon jahrelang kannte sie nur Stress, Arbeit und Pünktlichkeit, jetzt wollte sie dies ändern. Also packte sie ihre Sachen und rannte nach wenigen Minuten mit vollem Rucksack zum Bahnhof. Im Zug angekommen war sie ausser Atem und liess sich auf einen der roten Sitze fallen. Nach der kleinen Schnaufpause öffnete sie ihren Laptop. Sie suchte verzweifelt einen Ort wo sie schlafen,  dennoch aber sich auch erholen konnte. Schliesslich fand sie auf der Website geniessdiealpen.ch die Clara-Hütte und atmete erleichtert etwas gefunden zu haben auf. Nach der zweiten Station stieg sie aus, wartete einige Minuten auf das Postauto und fuhr dann 20min in die Höhe bis sie schlussendlich von dort aus noch eine Stunde hochlaufen musste. Völlig erschöpft war sie angekommen und dort wurde  sie herzlich aufgenommen und in das  Gästezimmer 13 begleitet. Als sie dort allein gelassen wurde liess sie ihren Rucksack auf das Stroh nebenan plumpsen und fiel in das bequeme Gästebett. Am Abend genoss sie das köstliche Fondue und danach den dampfenden Kaffe. Schliesslich schaute sie mit der Tasse Kaffe in der Hand dem Sonnenuntergang zu und dachte sich, dass sie weit weg von dem Stress der ihr Zuhause alltäglich über den Weg lief war. Als sie schon dachte ruhiger ging es nicht, bekam sie eine Nachricht von ihrem Chefleiter: „ Wir müssen sprechen.“ Frau Maria Garcia und schrieb schlussendlich nach langem Überlegen entschlossen zurück: „ Anhand des Stresses den ich Tag und Täglich habe, werde ich leider kündigen müssen.“ Der Chef war wütend und löschte die Nummer von Alexander Goldman, doch Frau Martin Chang selber war glücklich über ihre Entscheidung, denn jetzt fühlte sie sich noch freier und kam immer mehr in die Rolle des Vogels. Nach  den schönen, erholsamen Ferien in den Winterthur in der Clara-Hütte fand Frau Martin Chang nach drei Monaten einen neuen Job als Flugbegleiterin. Durch diese Arbeit konnte Alexander Goldman in den grossen, weiten hinausfliegen und fühlte sich nun endgültig wie der Vogel: abenteuerlustig, frei und sie konnte jetzt ja auch fliegen! Frau Martin Chang war von nun an frei und ihr zukünftiges Leben war so gross wie der Himmel selbst.",7,4,6,5,,9.0,4.0,5.0,5.0,4,3,3,4,4,3
